id_registro,fecha,mes,dia_semana,dia_semana_num,hora,franja_horaria,es_fin_semana,es_feriado,administracion_zonal,tipo_incidente,intensidad_esperada,conteo_incidentes,alta_demanda
2670,2025-05-16,5,viernes,4,21,Noche,0,0,Los Chillos,Robo de autopartes,3.4016999999999995,1,0
2671,2025-12-28,12,domingo,6,4,Madrugada,1,0,Eloy Alfaro,Robo de vehículos,4.252500000000001,4,1
2672,2025-07-05,7,sábado,5,23,Noche,1,0,Aeropuerto,Vandalismo,1.4742000000000002,1,0
2673,2025-05-24,5,sábado,5,20,Noche,1,1,Aeropuerto,Robo de autopartes,3.64182,3,0
2674,2025-03-13,3,jueves,3,17,Tarde,0,0,Eloy Alfaro,Robo de autopartes,4.2771375,2,0
2675,2025-05-09,5,viernes,4,14,Tarde,0,0,Aeropuerto,Incidente de tránsito,1.8522,3,0
2676,2025-12-30,12,martes,1,5,Madrugada,0,0,Eugenio Espejo,Robo a personas,2.654775,2,0
2677,2025-09-18,9,jueves,3,18,Noche,0,0,Los Chillos,Robo de autopartes,2.6930124999999996,2,0
2678,2025-01-03,1,viernes,4,0,Madrugada,0,0,La Delicia,Emergencia comunitaria,2.55,3,0
2679,2025-04-14,4,lunes,0,0,Madrugada,0,0,La Delicia,Robo a personas,3.20625,2,0
2680,2025-08-12,8,martes,1,12,Tarde,0,0,Quitumbe,Alteración del orden público,2.9925,1,0
2681,2025-11-16,11,domingo,6,2,Madrugada,1,0,Tumbaco,Robo a personas,2.657812500000001,3,0
2682,2025-12-28,12,domingo,6,9,Mañana,1,0,Eloy Alfaro,Vandalismo,2.2963500000000003,2,0
2683,2025-12-20,12,sábado,5,20,Noche,1,0,Quitumbe,Robo de vehículos,5.428800000000001,3,0
2684,2025-01-10,1,viernes,4,2,Madrugada,0,0,Manuela Sáenz,Robo de vehículos,4.5,5,1
2685,2025-10-29,10,miércoles,2,8,Mañana,0,0,Eugenio Espejo,Alteración del orden público,3.004375,2,0
2686,2025-08-19,8,martes,1,7,Mañana,0,0,Eugenio Espejo,Robo a personas,3.244725,3,0
2687,2025-08-07,8,jueves,3,2,Madrugada,0,0,La Delicia,Robo de vehículos,2.8499999999999996,3,0
2688,2025-03-07,3,viernes,4,12,Tarde,0,0,Eugenio Espejo,Robo de autopartes,3.3326999999999996,1,0
2689,2025-04-22,4,martes,1,5,Madrugada,0,0,Eloy Alfaro,Robo de vehículos,2.7702000000000004,2,0
2690,2025-01-13,1,lunes,0,12,Tarde,0,0,Eloy Alfaro,Robo de autopartes,3.0972375,4,1
2691,2025-03-27,3,jueves,3,22,Noche,0,0,Eloy Alfaro,Alteración del orden público,2.885625,3,0
2692,2025-08-22,8,viernes,4,19,Noche,0,0,La Delicia,Alteración del orden público,4.35,7,1
2693,2025-03-31,3,lunes,0,19,Noche,0,0,Aeropuerto,Alteración del orden público,2.410625,2,0
2694,2025-11-10,11,lunes,0,11,Mañana,0,0,Eloy Alfaro,Robo de vehículos,2.7702000000000004,2,0
2695,2025-02-23,2,domingo,6,12,Tarde,1,0,Aeropuerto,Robo a personas,2.083725,2,0
2696,2025-01-12,1,domingo,6,1,Madrugada,1,0,Calderón,Emergencia comunitaria,2.1196875,1,0
2697,2025-07-28,7,lunes,0,20,Noche,0,0,Quitumbe,Vandalismo,2.9754,1,0
2698,2025-01-14,1,martes,1,23,Noche,0,0,Calderón,Robo de vehículos,1.9494,2,0
2699,2025-05-01,5,jueves,3,22,Noche,0,1,Los Chillos,Robo de autopartes,2.0058299999999996,2,0
2700,2025-01-20,1,lunes,0,15,Tarde,0,0,Eloy Alfaro,Robo de autopartes,2.654775,1,0
2701,2025-03-16,3,domingo,6,22,Noche,1,0,La Delicia,Alteración del orden público,2.3625000000000003,0,0
2702,2025-08-31,8,domingo,6,5,Madrugada,1,0,Calderón,Alteración del orden público,2.2443750000000002,1,0
2703,2025-08-11,8,lunes,0,18,Noche,0,0,Quitumbe,Robo a personas,4.4631,5,1
2704,2025-03-11,3,martes,1,20,Noche,0,0,Los Chillos,Emergencia comunitaria,1.9904874999999995,2,0
2705,2025-11-08,11,sábado,5,12,Tarde,1,0,Eloy Alfaro,Robo a personas,4.975425000000001,5,1
2706,2025-07-30,7,miércoles,2,16,Tarde,0,0,Calderón,Robo de autopartes,1.8681749999999997,0,0
2707,2025-04-11,4,viernes,4,22,Noche,0,0,Quitumbe,Vandalismo,2.3328,3,0
2708,2025-07-05,7,sábado,5,8,Mañana,1,0,Eugenio Espejo,Robo de autopartes,3.78235,3,0
2709,2025-05-12,5,lunes,0,16,Tarde,0,0,Eugenio Espejo,Robo a personas,2.654775,0,0
2710,2025-04-21,4,lunes,0,1,Madrugada,0,0,Quitumbe,Incidente de tránsito,2.9924999999999997,1,0
2711,2025-05-12,5,lunes,0,18,Noche,0,0,Los Chillos,Incidente de tránsito,2.4588375,4,1
2712,2025-01-20,1,lunes,0,18,Noche,0,0,La Delicia,Emergencia comunitaria,2.3417499999999998,3,0
2713,2025-01-24,1,viernes,4,23,Noche,0,0,Los Chillos,Robo de autopartes,2.1113999999999997,1,0
2714,2025-08-15,8,viernes,4,6,Mañana,0,0,La Delicia,Robo a personas,3.5640000000000005,2,0
2715,2025-06-03,6,martes,1,21,Noche,0,0,Eloy Alfaro,Incidente de tránsito,3.9052125,4,1
2716,2025-10-20,10,lunes,0,9,Mañana,0,0,Eloy Alfaro,Alteración del orden público,2.885625,2,0
2717,2025-08-18,8,lunes,0,9,Mañana,0,0,Eloy Alfaro,Vandalismo,2.07765,4,1
2718,2025-11-06,11,jueves,3,19,Noche,0,0,Eugenio Espejo,Robo de vehículos,3.8018999999999994,3,0
2719,2025-12-25,12,jueves,3,8,Mañana,0,1,Eugenio Espejo,Robo de vehículos,3.4610399999999997,4,1
2720,2025-07-21,7,lunes,0,16,Tarde,0,0,Calderón,Incidente de tránsito,1.7057249999999997,5,1
2721,2025-02-07,2,viernes,4,14,Tarde,0,0,Tumbaco,Robo de autopartes,2.1734999999999998,0,0
2722,2025-09-17,9,miércoles,2,1,Madrugada,0,0,Eloy Alfaro,Robo a personas,4.3284375,3,0
2723,2025-07-07,7,lunes,0,3,Madrugada,0,0,Manuela Sáenz,Robo a personas,4.0078125,2,0
2724,2025-02-26,2,miércoles,2,18,Noche,0,0,Manuela Sáenz,Robo de autopartes,3.9603125,1,0
2725,2025-01-20,1,lunes,0,16,Tarde,0,0,Quitumbe,Robo a personas,2.7702000000000004,6,1
2726,2025-09-30,9,martes,1,4,Madrugada,0,0,Eloy Alfaro,Robo de autopartes,3.6871875,2,0
2727,2025-04-29,4,martes,1,6,Mañana,0,0,Eloy Alfaro,Robo de autopartes,3.244725,5,1
2728,2025-03-12,3,miércoles,2,17,Tarde,0,0,Aeropuerto,Emergencia comunitaria,1.6392249999999997,2,0
2729,2025-01-04,1,sábado,5,20,Noche,1,0,Tumbaco,Robo de vehículos,3.393,1,0
2730,2025-08-09,8,sábado,5,21,Noche,1,0,Manuela Sáenz,Incidente de tránsito,4.948125,5,1
2731,2025-01-14,1,martes,1,6,Mañana,0,0,La Delicia,Robo a personas,2.8215000000000003,2,0
2732,2025-01-03,1,viernes,4,16,Tarde,0,0,Eugenio Espejo,Alteración del orden público,3.105,4,1
2733,2025-08-04,8,lunes,0,6,Mañana,0,0,Tumbaco,Robo a personas,2.1161250000000003,1,0
2734,2025-08-17,8,domingo,6,3,Madrugada,1,0,Quitumbe,Emergencia comunitaria,2.6774999999999998,3,0
2735,2025-12-02,12,martes,1,7,Mañana,0,0,Eloy Alfaro,Incidente de tránsito,2.962575,8,1
2736,2025-07-05,7,sábado,5,12,Tarde,1,0,Calderón,Vandalismo,2.33415,3,0
2737,2025-02-24,2,lunes,0,3,Madrugada,0,0,Eugenio Espejo,Alteración del orden público,3.4140625,1,0
2738,2025-09-11,9,jueves,3,5,Madrugada,0,0,Manuela Sáenz,Robo de autopartes,2.458125,2,0
2739,2025-01-24,1,viernes,4,4,Madrugada,0,0,Eugenio Espejo,Vandalismo,3.105,3,0
2740,2025-06-11,6,miércoles,2,11,Mañana,0,0,La Delicia,Incidente de tránsito,1.7955,5,1
2741,2025-06-07,6,sábado,5,3,Madrugada,1,0,Eugenio Espejo,Incidente de tránsito,3.924375,5,1
2742,2025-03-23,3,domingo,6,23,Noche,1,0,Manuela Sáenz,Robo de autopartes,2.716875,1,0
2743,2025-06-08,6,domingo,6,8,Mañana,1,0,Eugenio Espejo,Incidente de tránsito,2.7893250000000003,1,0
2744,2025-07-07,7,lunes,0,3,Madrugada,0,0,Eloy Alfaro,Robo a personas,4.3284375,4,1
2745,2025-03-01,3,sábado,5,18,Noche,1,0,Tumbaco,Robo de vehículos,3.393,1,0
2746,2025-11-01,11,sábado,5,23,Noche,1,0,Manuela Sáenz,Robo a personas,3.9487500000000004,6,1
2747,2025-11-15,11,sábado,5,13,Tarde,1,0,Eloy Alfaro,Robo de vehículos,4.422600000000001,3,0
2748,2025-07-30,7,miércoles,2,4,Madrugada,0,0,Calderón,Emergencia comunitaria,1.9178124999999997,3,0
2749,2025-06-01,6,domingo,6,17,Tarde,1,0,Tumbaco,Vandalismo,2.055375,3,0
2750,2025-04-19,4,sábado,5,9,Mañana,1,0,Tumbaco,Emergencia comunitaria,1.49175,3,0
2751,2025-03-17,3,lunes,0,18,Noche,0,0,La Delicia,Alteración del orden público,3.4437499999999996,1,0
2752,2025-01-30,1,jueves,3,11,Mañana,0,0,Manuela Sáenz,Robo de autopartes,2.458125,4,1
2753,2025-11-10,11,lunes,0,17,Tarde,0,0,Calderón,Emergencia comunitaria,2.2246624999999995,3,0
2754,2025-04-27,4,domingo,6,16,Tarde,1,0,Calderón,Robo de autopartes,2.064825,1,0
2755,2025-12-22,12,lunes,0,23,Noche,0,0,Manuela Sáenz,Vandalismo,1.9237499999999998,2,0
2756,2025-07-11,7,viernes,4,10,Mañana,0,0,Los Chillos,Alteración del orden público,2.295,2,0
2757,2025-01-19,1,domingo,6,2,Madrugada,1,0,Eloy Alfaro,Alteración del orden público,4.4296875,5,1
2758,2025-06-22,6,domingo,6,22,Noche,1,0,Aeropuerto,Alteración del orden público,1.65375,0,0
2759,2025-08-16,8,sábado,5,16,Tarde,1,0,Los Chillos,Incidente de tránsito,2.08845,3,0
2760,2025-12-16,12,martes,1,0,Madrugada,0,0,Calderón,Robo de vehículos,2.7074999999999996,0,0
2761,2025-07-02,7,miércoles,2,14,Tarde,0,0,Aeropuerto,Robo de vehículos,1.6758,1,0
2762,2025-04-23,4,miércoles,2,8,Mañana,0,0,Calderón,Emergencia comunitaria,1.687675,1,0
2763,2025-07-02,7,miércoles,2,14,Tarde,0,0,Manuela Sáenz,Robo de autopartes,2.8678125000000003,3,0
2764,2025-05-26,5,lunes,0,23,Noche,0,0,La Delicia,Incidente de tránsito,1.7955,1,0
2765,2025-11-15,11,sábado,5,2,Madrugada,1,0,Eloy Alfaro,Robo de vehículos,5.2650000000000015,2,0
2766,2025-04-26,4,sábado,5,21,Noche,1,0,Eugenio Espejo,Robo de vehículos,5.2026,2,0
2767,2025-04-23,4,miércoles,2,18,Noche,0,0,Tumbaco,Incidente de tránsito,2.1695625,4,1
2768,2025-09-08,9,lunes,0,12,Tarde,0,0,Eugenio Espejo,Robo de autopartes,2.6383874999999994,6,1
2769,2025-09-08,9,lunes,0,11,Mañana,0,0,Eugenio Espejo,Robo de autopartes,2.2614749999999995,3,0
2770,2025-10-30,10,jueves,3,19,Noche,0,0,Quitumbe,Robo de vehículos,3.9672,4,1
2771,2025-11-09,11,domingo,6,0,Madrugada,1,0,Los Chillos,Robo de vehículos,2.6774999999999998,4,1
2772,2025-04-28,4,lunes,0,20,Noche,0,0,Eloy Alfaro,Alteración del orden público,4.649062499999999,5,1
2773,2025-10-28,10,martes,1,16,Tarde,0,0,Eugenio Espejo,Robo a personas,2.654775,0,0
2774,2025-06-10,6,martes,1,12,Tarde,0,0,Manuela Sáenz,Vandalismo,2.2443750000000002,1,0
2775,2025-07-17,7,jueves,3,0,Madrugada,0,0,Calderón,Emergencia comunitaria,1.9178124999999997,2,0
2776,2025-09-17,9,miércoles,2,9,Mañana,0,0,Eloy Alfaro,Robo a personas,3.1164750000000003,4,1
2777,2025-05-28,5,miércoles,2,14,Tarde,0,0,Calderón,Alteración del orden público,2.3690624999999996,1,0
2778,2025-08-28,8,jueves,3,6,Mañana,0,0,Eugenio Espejo,Alteración del orden público,3.004375,6,1
2779,2025-02-16,2,domingo,6,21,Noche,1,0,Manuela Sáenz,Robo a personas,5.1384375,8,1
2780,2025-07-17,7,jueves,3,17,Tarde,0,0,Aeropuerto,Robo de vehículos,2.3142,4,1
2781,2025-02-16,2,domingo,6,15,Tarde,1,0,Eloy Alfaro,Robo de autopartes,2.9342250000000005,1,0
2782,2025-03-19,3,miércoles,2,13,Tarde,0,0,La Delicia,Alteración del orden público,2.49375,4,1
2783,2025-05-04,5,domingo,6,17,Tarde,1,0,Eloy Alfaro,Alteración del orden público,5.1384375,4,1
2784,2025-03-16,3,domingo,6,6,Mañana,1,0,La Delicia,Alteración del orden público,2.8875,1,0
2785,2025-12-25,12,jueves,3,16,Tarde,0,1,La Delicia,Emergencia comunitaria,1.7442,1,0
2786,2025-05-17,5,sábado,5,17,Tarde,1,0,Eugenio Espejo,Emergencia comunitaria,3.6851749999999996,3,0
2787,2025-03-31,3,lunes,0,11,Mañana,0,0,Eloy Alfaro,Alteración del orden público,2.885625,3,0
2788,2025-11-21,11,viernes,4,7,Mañana,0,0,Eugenio Espejo,Emergencia comunitaria,2.5806,2,0
2789,2025-03-02,3,domingo,6,21,Noche,1,0,Calderón,Robo de vehículos,3.4713,2,0
2790,2025-05-18,5,domingo,6,1,Madrugada,1,0,Tumbaco,Incidente de tránsito,2.0671875,1,0
2791,2025-02-19,2,miércoles,2,6,Mañana,0,0,Quitumbe,Alteración del orden público,3.1350000000000002,1,0
2792,2025-09-16,9,martes,1,3,Madrugada,0,0,Quitumbe,Vandalismo,2.565,1,0
2793,2025-04-17,4,jueves,3,17,Tarde,0,0,Manuela Sáenz,Alteración del orden público,4.3046875,8,1
2794,2025-04-23,4,miércoles,2,5,Madrugada,0,0,Eugenio Espejo,Robo a personas,2.654775,1,0
2795,2025-12-16,12,martes,1,8,Mañana,0,0,Manuela Sáenz,Alteración del orden público,3.2656250000000004,4,1
2796,2025-09-11,9,jueves,3,8,Mañana,0,0,Manuela Sáenz,Robo de vehículos,3.1350000000000002,2,0
2797,2025-04-28,4,lunes,0,13,Tarde,0,0,Manuela Sáenz,Alteración del orden público,3.1171875,3,0
2798,2025-07-17,7,jueves,3,7,Mañana,0,0,Quitumbe,Robo de autopartes,2.8842,2,0
2799,2025-12-03,12,miércoles,2,18,Noche,0,0,Quitumbe,Vandalismo,2.9754,2,0
2800,2025-12-31,12,miércoles,2,2,Madrugada,0,0,Aeropuerto,Alteración del orden público,2.078125,2,0
2801,2025-02-20,2,jueves,3,17,Tarde,0,0,Manuela Sáenz,Alteración del orden público,4.3046875,4,1
2802,2025-09-02,9,martes,1,4,Madrugada,0,0,Calderón,Robo a personas,3.0459374999999995,3,0
2803,2025-02-04,2,martes,1,13,Tarde,0,0,Tumbaco,Incidente de tránsito,1.5710625000000003,0,0
2804,2025-10-29,10,miércoles,2,3,Madrugada,0,0,Quitumbe,Vandalismo,2.565,5,1
2805,2025-03-10,3,lunes,0,6,Mañana,0,0,Manuela Sáenz,Emergencia comunitaria,2.220625,4,1
2806,2025-12-15,12,lunes,0,19,Noche,0,0,Manuela Sáenz,Robo de vehículos,4.132499999999999,5,1
2807,2025-11-16,11,domingo,6,11,Mañana,1,0,Eloy Alfaro,Alteración del orden público,3.189375,3,0
2808,2025-02-18,2,martes,1,1,Madrugada,0,0,Eugenio Espejo,Robo a personas,3.6871875,4,1
2809,2025-03-15,3,sábado,5,10,Mañana,1,0,Tumbaco,Alteración del orden público,2.19375,2,0
2810,2025-07-11,7,viernes,4,13,Tarde,0,0,Eloy Alfaro,Robo a personas,4.592700000000001,1,0
2811,2025-09-18,9,jueves,3,21,Noche,0,0,Manuela Sáenz,Alteración del orden público,4.3046875,4,1
2812,2025-12-22,12,lunes,0,22,Noche,0,0,Calderón,Alteración del orden público,2.030625,2,0
2813,2025-03-11,3,martes,1,15,Tarde,0,0,Tumbaco,Robo de autopartes,1.474875,2,0
2814,2025-03-31,3,lunes,0,19,Noche,0,0,La Delicia,Robo de autopartes,3.1682499999999996,3,0
2815,2025-09-17,9,miércoles,2,5,Madrugada,0,0,Calderón,Vandalismo,1.4620499999999998,0,0
2816,2025-05-06,5,martes,1,22,Noche,0,0,Eugenio Espejo,Robo a personas,2.654775,2,0
2817,2025-08-19,8,martes,1,3,Madrugada,0,0,Manuela Sáenz,Emergencia comunitaria,2.5234375,3,0
2818,2025-10-22,10,miércoles,2,14,Tarde,0,0,Eugenio Espejo,Robo a personas,3.0972375,5,1
2819,2025-05-09,5,viernes,4,23,Noche,0,0,Quitumbe,Robo a personas,3.4992000000000005,4,1
2820,2025-10-07,10,martes,1,0,Madrugada,0,0,Aeropuerto,Robo a personas,2.244375,3,0
2821,2025-11-09,11,domingo,6,6,Mañana,1,0,Eloy Alfaro,Emergencia comunitaria,2.6507250000000004,0,0
2822,2025-04-10,4,jueves,3,11,Mañana,0,0,La Delicia,Robo de autopartes,1.9664999999999997,3,0
2823,2025-11-22,11,sábado,5,9,Mañana,1,0,Eugenio Espejo,Vandalismo,2.4219,1,0
2824,2025-10-24,10,viernes,4,4,Madrugada,0,0,La Delicia,Robo de autopartes,3.4499999999999997,4,1
2825,2025-07-01,7,martes,1,11,Mañana,0,0,Eloy Alfaro,Robo a personas,3.1164750000000003,2,0
2826,2025-06-23,6,lunes,0,17,Tarde,0,0,Eugenio Espejo,Emergencia comunitaria,2.6930124999999996,3,0
2827,2025-11-12,11,miércoles,2,9,Mañana,0,0,Tumbaco,Robo a personas,1.7313750000000003,3,0
2828,2025-12-30,12,martes,1,5,Madrugada,0,0,Quitumbe,Emergencia comunitaria,1.7442,0,0
2829,2025-07-07,7,lunes,0,11,Mañana,0,0,La Delicia,Robo a personas,2.3085,3,0
2830,2025-02-26,2,miércoles,2,6,Mañana,0,0,Eugenio Espejo,Robo de vehículos,2.8842,0,0
2831,2025-01-31,1,viernes,4,17,Tarde,0,0,Eugenio Espejo,Emergencia comunitaria,3.4016999999999995,3,0
2832,2025-03-25,3,martes,1,1,Madrugada,0,0,Eugenio Espejo,Incidente de tránsito,2.8678125,1,0
2833,2025-06-01,6,domingo,6,9,Mañana,1,0,Los Chillos,Robo de vehículos,1.9278000000000002,0,0
2834,2025-02-05,2,miércoles,2,14,Tarde,0,0,Aeropuerto,Vandalismo,1.25685,1,0
2835,2025-08-01,8,viernes,4,11,Mañana,0,0,La Delicia,Robo a personas,2.916,2,0
2836,2025-12-30,12,martes,1,16,Tarde,0,0,Eugenio Espejo,Vandalismo,1.76985,1,0
2837,2025-04-16,4,miércoles,2,3,Madrugada,0,0,Los Chillos,Alteración del orden público,2.5234375,2,0
2838,2025-12-08,12,lunes,0,6,Mañana,0,0,La Delicia,Robo a personas,2.8215000000000003,3,0
2839,2025-08-08,8,viernes,4,8,Mañana,0,0,Quitumbe,Robo de vehículos,3.8016,3,0
2840,2025-06-12,6,jueves,3,18,Noche,0,0,Manuela Sáenz,Robo a personas,4.649062499999999,4,1
2841,2025-08-08,8,viernes,4,22,Noche,0,0,Tumbaco,Robo de vehículos,1.9439999999999997,3,0
2842,2025-09-27,9,sábado,5,6,Mañana,1,0,Quitumbe,Robo a personas,4.6332,6,1
2843,2025-04-30,4,miércoles,2,22,Noche,0,0,Tumbaco,Alteración del orden público,1.603125,0,0
2844,2025-12-02,12,martes,1,1,Madrugada,0,0,Tumbaco,Incidente de tránsito,1.8703125,2,0
2845,2025-07-01,7,martes,1,5,Madrugada,0,0,Manuela Sáenz,Robo a personas,2.885625,1,0
2846,2025-04-16,4,miércoles,2,17,Tarde,0,0,Calderón,Alteración del orden público,3.2715625,3,0
2847,2025-08-05,8,martes,1,5,Madrugada,0,0,Tumbaco,Alteración del orden público,1.603125,0,0
2848,2025-07-24,7,jueves,3,12,Tarde,0,0,Eugenio Espejo,Incidente de tránsito,2.4089625,1,0
2849,2025-03-11,3,martes,1,18,Noche,0,0,Manuela Sáenz,Robo de autopartes,3.9603125,5,1
2850,2025-02-13,2,jueves,3,1,Madrugada,0,0,Eloy Alfaro,Alteración del orden público,4.0078125,5,1
2851,2025-11-25,11,martes,1,11,Mañana,0,0,La Delicia,Robo de autopartes,1.9664999999999997,1,0
2852,2025-10-28,10,martes,1,14,Tarde,0,0,Eugenio Espejo,Robo de vehículos,2.7530999999999994,2,0
2853,2025-08-16,8,sábado,5,13,Tarde,1,0,Quitumbe,Robo a personas,4.422600000000001,4,1
2854,2025-07-03,7,jueves,3,5,Madrugada,0,0,Manuela Sáenz,Robo de autopartes,2.458125,2,0
2855,2025-04-17,4,jueves,3,17,Tarde,0,0,Los Chillos,Robo a personas,3.1613624999999996,2,0
2856,2025-03-25,3,martes,1,4,Madrugada,0,0,Manuela Sáenz,Alteración del orden público,3.7109375,5,1
2857,2025-12-04,12,jueves,3,17,Tarde,0,0,Manuela Sáenz,Robo de vehículos,4.132499999999999,2,0
2858,2025-09-07,9,domingo,6,2,Madrugada,1,0,La Delicia,Alteración del orden público,3.28125,4,1
2859,2025-12-29,12,lunes,0,2,Madrugada,0,0,La Delicia,Robo a personas,3.20625,3,0
2860,2025-01-21,1,martes,1,21,Noche,0,0,Manuela Sáenz,Incidente de tránsito,3.6159375,2,0
2861,2025-07-15,7,martes,1,21,Noche,0,0,Manuela Sáenz,Incidente de tránsito,3.6159375,6,1
2862,2025-06-27,6,viernes,4,9,Mañana,0,0,Manuela Sáenz,Robo a personas,3.645,5,1
2863,2025-01-07,1,martes,1,18,Noche,0,0,Calderón,Robo de vehículos,3.1406999999999994,4,1
2864,2025-03-11,3,martes,1,2,Madrugada,0,0,Tumbaco,Alteración del orden público,2.2265625,2,0
2865,2025-05-07,5,miércoles,2,11,Mañana,0,0,La Delicia,Robo a personas,2.3085,1,0
2866,2025-06-09,6,lunes,0,15,Tarde,0,0,Calderón,Robo de vehículos,1.9494,0,0
2867,2025-09-05,9,viernes,4,16,Tarde,0,0,Calderón,Robo de vehículos,2.4624,3,0
2868,2025-07-22,7,martes,1,6,Mañana,0,0,Eloy Alfaro,Incidente de tránsito,2.962575,1,0
2869,2025-05-28,5,miércoles,2,12,Tarde,0,0,Aeropuerto,Vandalismo,1.25685,1,0
2870,2025-05-23,5,viernes,4,23,Noche,0,0,Los Chillos,Alteración del orden público,2.295,3,0
2871,2025-07-18,7,viernes,4,1,Madrugada,0,0,Manuela Sáenz,Robo de autopartes,4.3125,2,0
2872,2025-06-03,6,martes,1,3,Madrugada,0,0,Manuela Sáenz,Incidente de tránsito,3.1171875,5,1
2873,2025-05-22,5,jueves,3,9,Mañana,0,0,Eloy Alfaro,Incidente de tránsito,2.423925,1,0
2874,2025-11-09,11,domingo,6,6,Mañana,1,0,Eloy Alfaro,Incidente de tránsito,3.274425000000001,5,1
2875,2025-06-14,6,sábado,5,23,Noche,1,0,Tumbaco,Robo a personas,2.3692500000000005,0,0
2876,2025-11-10,11,lunes,0,16,Tarde,0,0,La Delicia,Robo a personas,2.3085,3,0
2877,2025-01-21,1,martes,1,19,Noche,0,0,Tumbaco,Alteración del orden público,2.5828124999999997,2,0
2878,2025-03-23,3,domingo,6,5,Madrugada,1,0,Tumbaco,Alteración del orden público,1.771875,1,0
2879,2025-03-10,3,lunes,0,18,Noche,0,0,Quitumbe,Robo a personas,4.4631,8,1
2880,2025-05-11,5,domingo,6,4,Madrugada,1,0,Calderón,Robo a personas,3.3665625,4,1
2881,2025-03-28,3,viernes,4,9,Mañana,0,0,Eloy Alfaro,Incidente de tránsito,3.0618000000000003,2,0
2882,2025-08-06,8,miércoles,2,8,Mañana,0,0,Eugenio Espejo,Vandalismo,2.16315,0,0
2883,2025-11-01,11,sábado,5,12,Tarde,1,0,Quitumbe,Robo de vehículos,3.9312,3,0
2884,2025-12-11,12,jueves,3,18,Noche,0,0,Eloy Alfaro,Incidente de tránsito,3.9052125,3,0
2885,2025-12-07,12,domingo,6,20,Noche,1,0,Eloy Alfaro,Alteración del orden público,5.1384375,5,1
2886,2025-06-10,6,martes,1,23,Noche,0,0,Los Chillos,Vandalismo,1.30815,1,0
2887,2025-06-27,6,viernes,4,5,Madrugada,0,0,Calderón,Robo de autopartes,2.3597999999999995,3,0
2888,2025-04-27,4,domingo,6,3,Madrugada,1,0,Manuela Sáenz,Robo a personas,4.4296875,5,1
2889,2025-07-15,7,martes,1,23,Noche,0,0,Calderón,Robo de autopartes,1.8681749999999997,2,0
2890,2025-11-23,11,domingo,6,2,Madrugada,1,0,Tumbaco,Robo de autopartes,2.2640625,2,0
2891,2025-03-27,3,jueves,3,2,Madrugada,0,0,Eugenio Espejo,Alteración del orden público,3.4140625,5,1
2892,2025-10-16,10,jueves,3,3,Madrugada,0,0,Eloy Alfaro,Robo a personas,4.3284375,4,1
2893,2025-03-22,3,sábado,5,4,Madrugada,1,0,Aeropuerto,Incidente de tránsito,2.38875,2,0
2894,2025-06-01,6,domingo,6,7,Mañana,1,0,Eugenio Espejo,Robo de vehículos,3.1878,7,1
2895,2025-03-02,3,domingo,6,15,Tarde,1,0,Eloy Alfaro,Robo a personas,3.4445250000000005,5,1
2896,2025-03-02,3,domingo,6,21,Noche,1,0,La Delicia,Robo de autopartes,3.5017499999999995,4,1
2897,2025-12-20,12,sábado,5,2,Madrugada,1,0,Tumbaco,Alteración del orden público,3.046875,0,0
2898,2025-01-28,1,martes,1,23,Noche,0,0,Manuela Sáenz,Robo de autopartes,2.458125,2,0
2899,2025-02-12,2,miércoles,2,11,Mañana,0,0,Manuela Sáenz,Emergencia comunitaria,1.816875,1,0
2900,2025-06-18,6,miércoles,2,7,Mañana,0,0,Manuela Sáenz,Robo de autopartes,3.004375,0,0
2901,2025-03-27,3,jueves,3,12,Tarde,0,0,Aeropuerto,Alteración del orden público,1.745625,2,0
2902,2025-06-26,6,jueves,3,3,Madrugada,0,0,Manuela Sáenz,Emergencia comunitaria,2.5234375,3,0
2903,2025-01-17,1,viernes,4,13,Tarde,0,0,Quitumbe,Robo a personas,4.082400000000001,5,1
2904,2025-04-08,4,martes,1,13,Tarde,0,0,Aeropuerto,Alteración del orden público,1.745625,2,0
2905,2025-07-17,7,jueves,3,12,Tarde,0,0,Eloy Alfaro,Incidente de tránsito,2.8279125000000005,2,0
2906,2025-04-08,4,martes,1,5,Madrugada,0,0,Aeropuerto,Robo a personas,1.6159499999999998,2,0
2907,2025-03-06,3,jueves,3,16,Tarde,0,0,Aeropuerto,Robo de autopartes,1.3765499999999997,0,0
2908,2025-11-26,11,miércoles,2,3,Madrugada,0,0,Los Chillos,Incidente de tránsito,2.1196874999999995,3,0
2909,2025-12-07,12,domingo,6,7,Mañana,1,0,Manuela Sáenz,Robo de vehículos,3.4650000000000003,2,0
2910,2025-01-05,1,domingo,6,16,Tarde,1,0,Quitumbe,Robo de autopartes,2.6082,2,0
2911,2025-01-02,1,jueves,3,2,Madrugada,0,0,Tumbaco,Incidente de tránsito,1.8703125,1,0
2912,2025-01-22,1,miércoles,2,16,Tarde,0,0,Aeropuerto,Robo a personas,1.6159499999999998,0,0
2913,2025-04-22,4,martes,1,8,Mañana,0,0,Manuela Sáenz,Robo a personas,3.526875,4,1
2914,2025-02-26,2,miércoles,2,1,Madrugada,0,0,Tumbaco,Vandalismo,1.603125,0,0
2915,2025-03-07,3,viernes,4,12,Tarde,0,0,Eugenio Espejo,Vandalismo,2.6081999999999996,1,0
